ADDRESS_ID,DESTINATION_ADDRESS,STREET_VIEW_URL,COMMERCIAL_ADDRESS_FLAG,BUSINESS_HOURS,STRT_VW_IMG_DSCRPTN
4500,"1555 W GREENFIELD AVE MILWAUKEE, WI 53204","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=43.0169057,-87.9321367&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway has stairs, potentially posing delivery challenges.
*   Parking space is limited, potentially causing delivery delays.
*   There is visible dead end"
4501,"2810 BLOOMSBURY N GREENWOOD, IN 46143","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.5752583,-86.2094211&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   Driveway visibility is partially obstructed by trees.
*   Parking space is limited to the driveway.
*   There is visible dead end."
4502,"10935 ALLEGHENY PASS HUNTLEY, IL 60142","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.1709363,-88.4112653&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be long, potentially impacting visibility from the road.
*   Parking space is limited to the driveway, which may be challenging for larger vehicles.
*   There is visible dead end."
4503,"1316 E MADISON PARK CHICAGO, IL 60615","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.8034366,-87.5943538&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited on the street.
*   There is visible dead end."
4504,"1589 WOOD ST CRETE, IL 60417","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.4365383,-87.6292828&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway and street.
*   There is visible dead end.
*   No stop signs are visible."
4505,"7171 MAYFLOWER PARK DR ZIONSVILLE, IN 46077","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.9381257,-86.241247&heading=151.78&pitch=-0.76&fov=80",True,Tuesday 7:00AM-7:00PM,"*   The driveway visibility is partially obstructed by trees.
*   Parking space is ample.
*   There is visible 'Speed Limit' sign."
4506,"3000 MAPLEWOOD ST BENTON HARBOR, MI 49022","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.1664472,-86.39161419999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
4507,"1386 CARDINAL DR. OCONOMOWOC, WI 53066","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=43.1255014,-88.47185580000001&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
4508,"8743 AUSTIN AVE OAK LAWN, IL 60453","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.7326702,-87.7702146&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway and street.
*   There is visible dead end.
*   No stop signs are visible."
4509,"32 E STOP 13TH RD INDIANAPOLIS, IN 46227","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.6402731,-86.1563378&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is long and curved, potentially limiting visibility.
*   Parking space is limited to the driveway.
*   There is visible dead end."
4510,"23W152 SHERBROOKE LN GLEN ELLYN, IL 60137","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.8333768,-88.0765344&heading=151.78&pitch=-0.76&fov=80",True,Thursday 8:00AM-12:00PM,"*   The driveway appears narrow, potentially posing challenges for larger delivery vehicles.
*   Parking space seems limited, which might cause difficulties during delivery.
*   There is visible dead end."
4511,"3616 RUBY ST FRANKLIN PARK, IL 60131","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.94462123945637,-87.8709523484314&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears narrow, potentially posing access challenges.
*   Limited on-street parking is visible near the jobsite.
*   There is visible dead end.
*   No stop signs are visible."
4512,"1551 S. CALIFORNIA AVE PALATINE, IL 60067","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.859514,-87.69531300000001&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is long, potentially impacting visibility from the road.
*   Parking space is limited to the driveway.
*   There is visible dead end."
4513,"4 STARR ST VALPARAISO, IN 46385","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.4341284,-87.17569759999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space appears limited, with only a few vehicles visible in the driveway.
*   There is visible dead end"
4514,"8612 MANDERLEY DR INDIANAPOLIS, IN 46240","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.9146598,-86.1238307&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is long and winding, potentially limiting visibility.
*   The driveway is narrow and surrounded by trees, which may pose challenges.
*   There is visible dead end."
4515,"913 EAST STREET LEMONT, IL 60439","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.6662964,-87.9955156&heading=151.78&pitch=-0.76&fov=80",True,Thursday 7:00AM-7:00PM,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway and street.
*   There is visible dead end"
4516,"201 JUDSON ST BENSENVILLE, IL 60106","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.9529171,-87.9477826&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be narrow, potentially posing challenges for larger delivery vehicles.
*   Parking space is limited to the driveway, which might be insufficient for larger delivery trucks.
*   There is visible dead end."
4517,"5532 S HERMITAGE AVE CHICAGO, IL 60636","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.7926521,-87.66849649999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
4518,"2731 N CLARK ST CHICAGO, IL 60614","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.9323167,-87.6444898&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   Parking appears to be limited to street parking, which could pose a challenge.
*   The driveway is not visible, so there is no way to determine the condition of the driveway.
*   The road appears to be a standard city street with no visible challenges.
*   No stop signs are visible."
4519,"2647 N 78TH CT ELMWOOD PARK, IL 60707","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.9286393,-87.82193459999999&heading=151.78&pitch=-0.76&fov=80",True,no timing available,"*   Driveway visibility is partially obstructed by trees.
*   Parking space may be limited due to street parking.
*   There is visible dead end"
4520,"25412 SPRINGVIEW CT PLAINFIELD, IL 60586","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.5930082,-88.23715070000002&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears long, potentially impacting delivery vehicle maneuverability.
*   The parking space seems limited, possibly requiring street parking.
*   There is visible dead end."
4521,"5160 BAILEY RD DELAVAN, WI 53115","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.5979164,-88.5572957&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is long and curved, potentially limiting visibility.
*   The driveway is narrow, which could pose challenges for larger vehicles.
*   There is visible dead end."
4522,"935 LAKEVIEW VERNON HILLS, IL 60061","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.2424667,-87.9568422&heading=151.78&pitch=-0.76&fov=80",True,Thursday 7:00AM-7:30PM,"*   The driveway appears narrow, potentially limiting maneuverability for larger delivery vehicles.
*   Parking space is limited, which could pose challenges for delivery vehicle parking.
*   There is visible dead end."
4523,"32 WALNUT CREEK LN OSWEGO, IL 60543","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.6839618,-88.37768950000002&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
4524,"W2003 KINGS LN EAST TROY, WI 53120","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.8051649,-88.4009471&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is long and obscured by trees, limiting visibility.
*   Parking space is limited due to the surrounding trees.
*   There is visible dead end."
4525,"161 TOWER DR BURR RIDGE, IL 60527","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.7625954,-87.9095805&heading=151.78&pitch=-0.76&fov=80",True,Wednesday 7:00AM-3:30PM,"*   Parking space is available, but it might be limited depending on the time of day.
*   The driveway appears to be wide and paved, but visibility might be limited.
*   There is visible dead end."
4526,"7645 S COTTAGE GROVE AVE CHICAGO, IL 60619","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.75576720000001,-87.6050999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway visibility is limited due to the building structure.
*   Parking space is limited to the front of the building.
*   No stop signs are visible.
*   There is visible dead end"
4527,"2411 GRAND AVE WAUKEGAN, IL 60085","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.3694627,-87.8633385&heading=151.78&pitch=-0.76&fov=80",True,Thursday 9:00AM-7:00PM,"*   The road appears narrow, potentially posing challenges for larger delivery vehicles.
*   Limited parking space is available at the jobsite, which might cause parking issues.
*   There is visible dead end."
4528,"N8941 SWIFT LAKE DR EAST TROY, WI 53120","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.8165939,-88.51064219999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The road appears narrow, potentially posing challenges for large delivery vehicles.
*   The driveway is obscured by trees, limiting visibility.
*   There is visible dead end."
4529,"2623 MARKET ST PERU, IL 61354","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.3229358,-89.1405379&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
4530,"1140 HASSELL RD HOFFMAN ESTATES, IL 60169","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.0631678,-88.1076906&heading=151.78&pitch=-0.76&fov=80",True,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway and street, which may pose challenges.
*   There is visible dead end"
4531,"407 W CHEROKEE AVE SHABBONA, IL 60550","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.76679710000001,-88.8785446&heading=151.78&pitch=-0.76&fov=80",True,Thursday Open 24 hours,
4532,"4684 OAKTON WAY GREENWOOD, IN 46143","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.5657408,-86.1901288&heading=151.78&pitch=-0.76&fov=80",True,Wednesday 3:00-8:00PM,"*   The driveway appears to be of standard length and width, with no visible obstructions.
*   Parking space is available on the street, but may be limited depending on the time of day.
*   There is visible dead end."
4533,"3135 N CENTRAL PARK CHICAGO, IL 60618","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.9384286,-87.7171085&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   Driveway visibility is partially obscured by trees.
*   Parking space is limited to street parking.
*   There is visible dead end."
4534,"8239 S HARPER AVE CHICAGO, IL 60619","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.7448963,-87.5868168&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to street parking.
*   There is visible dead end.
*   No stop signs are visible."
4535,"377 RAINIER RD VALPARAISO, IN 46385","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.5089748,-87.1402844&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be of standard length and width, with no visible obstructions.
*   Parking space is available on the street, but it might be limited depending on the time of day.
*   There is visible dead end."
4536,"230 S CHICAGO AVE KANKAKEE, IL 60901","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.1179142,-87.8583443&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears narrow, potentially posing access challenges.
*   Parking space seems limited on the street.
*   There is visible dead end.
*   No stop signs are visible."
4537,"2505 VON ESCH RD PLAINFIELD, IL 60586","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.56960420000001,-88.17952059999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is obscured by trees, potentially limiting visibility.
*   Parking space is limited due to the presence of trees.
*   There is visible 'Speed Limit' stop sign."
4538,"163 E CEDARWOOD CT PALATINE, IL 60067","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.1335116,-88.0368067&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway.
*   There is visible dead end."
4539,"2341 W KENBOERN DR MILWAUKEE, WI 53209","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=43.15589869999999,-87.93995249999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is long and partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway, which may be challenging for larger vehicles.
*   There is visible dead end."
