DATA_ID,MARKET,SCHEDULED_DELIVERY_DATE,DELIVERY_CREATE_DATE,VEHICLE_TYPE,CUSTOMER_ORDER_NUMBER,WORK_ORDER_NUMBER,SPECIAL_ORDER,FLOC,UNATTENDED_FLAG,WINDOW_START,WINDOW_END,QUANTITY,VOLUME_CUBEFT,WEIGHT,PALLET,DLVRY_RISK_DECILE,DLVRY_RISK_BUCKET,DLVRY_RISK_PERCENTILE,CUSTOMER_NOTES,CUSTOMER_NOTES_LLM_SUMMARY,HISTORIC_NOTES_LLM_SUMMARY,HISTORIC_NOTES_W_LABELS,RI_GENERATE_DATETIME,CUSTOMER_ID,OSR_ID,ADDRESS_ID,WEATHER_ID
5507,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20453191,142159439,False,5928,True,6:00:00,20:00:00,17.0,13.1,527.0,4.0,3,HIGH,72,PLEASE CALL CSR BEFORE ARRIVAL,,,,2025-06-03 16:31:28.598696,2043,,4045,40
2379,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20453370,142159487,False,5928,True,6:00:00,20:00:00,249.0,150.4,4869.0,3.0,8,LOW,21,,,"*** Deliver to the left side of the driveway, avoiding the grass.
*** Keep the right side of the garage clear.
*** Driveway is accessible; sufficient space assumed.","MCT: Deliver to the left side of the driveway, avoiding the grass. | MCT: Keep the right side of the garage clear.",2025-06-03 16:31:28.598696,2403,2.0,4843,40
1693,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20455167,142160201,False,5928,True,6:00:00,20:00:00,5.0,3.0,170.9,5.0,7,MEDIUM,38,,,,,2025-06-03 16:31:28.598696,3694,,4047,40
1797,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20462248,142164315,False,5928,True,6:00:00,20:00:00,128.0,61.7,3320.2,3.0,9,LOW,18,Call customer 30mins prior to arrival at 9160960621,,,,2025-06-03 16:31:28.598696,334,,4048,40
5173,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20463234,142164617,False,5928,True,6:00:00,20:00:00,40.0,26.8,960.0,2.0,9,LOW,14,,,,,2025-06-03 16:31:28.598696,3695,,4049,40
2589,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20469405,142167531,False,5928,True,6:00:00,20:00:00,702.0,28.1,3510.0,2.0,3,HIGH,74,,,,,2025-06-03 16:31:28.598696,3696,,4050,40
1653,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20471131,142168779,False,5928,True,6:00:00,20:00:00,39.0,18.8,1044.0,5.0,7,MEDIUM,32,,,"*** Use alley access for delivery; parking is limited.
*** Confirm delivery address before departure.",Dispatch: Use alley access for delivery; parking is limited. | MCT: Confirm delivery address before departure.,2025-06-03 16:31:28.598696,3697,,2194,40
5798,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20472939,142170324,False,5928,True,6:00:00,20:00:00,6.0,3.2,114.0,2.0,1,HIGH,91,Please call customer 30 minutes before arrival,,,,2025-06-03 16:31:28.598696,3698,,4051,40
5511,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20473548,142170956,False,5928,True,6:00:00,20:00:00,76.0,42.6,3700.0,2.0,2,HIGH,87,call 1 hour before delivery. deliver to the alley by the garage and unload there.,"*** Deliver and unload at the alley by the garage.
*** Exercise caution with alley access.
*** Ensure accessibility for delivery.",,,2025-06-03 16:31:28.598696,3699,,4052,40
1505,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20475930,142172647,False,5928,True,6:00:00,20:00:00,20.0,19.9,785.8,3.0,1,HIGH,98,,,,,2025-06-03 16:31:28.598696,3700,43.0,4053,40
5128,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20476602,142173085,False,5928,True,6:00:00,20:00:00,46.0,34.0,1374.5,4.0,3,HIGH,76,,,,,2025-06-03 16:31:28.598696,629,9.0,4054,40
3329,CHICAGO,2025-06-06,2025-06-03,FLAT,WN20478367,142175057,False,5928,True,6:00:00,20:00:00,191.0,286.7,11648.2,5.0,4,MEDIUM,59,,,,,2025-06-05 11:42:28.803273,3701,5.0,4055,40
100,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20479706,142175379,False,5928,True,6:00:00,20:00:00,43.0,38.5,1205.2,3.0,4,MEDIUM,61,call dennis 30 minutes prior,,"*** Gate access is required.
*** Drop off location is at the back of B&B Self Storage near the storage building.",MCT: Gate access is required. | MCT: Drop off location is at the back of B&B Self Storage near the storage building.,2025-06-03 16:31:28.598696,3702,,679,38
5430,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20481627,142176871,False,5928,True,6:00:00,20:00:00,198.0,55.4,7128.0,3.0,6,MEDIUM,49,Please call the customer a half an hour before delivery. Please ask for drop site if needed. Please take pictures of all merchandise for POD. Thank you for all you do!,,,,2025-06-03 16:31:28.598696,3703,,4056,34
2094,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20481942,142177806,False,5928,True,6:00:00,20:00:00,73.0,81.7,4067.2,3.0,2,HIGH,87,,,,,2025-06-03 16:31:28.598696,1462,,4057,34
729,CHICAGO,2025-06-06,2025-06-03,FLAT,WN20481942,142177806,False,5928,True,6:00:00,20:00:00,73.0,81.6,4067.2,3.0,5,MEDIUM,53,,,,,2025-06-05 11:42:28.803273,3704,,4058,40
986,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20482198,142178427,False,5928,True,6:00:00,20:00:00,2.0,2.4,97.6,2.0,3,HIGH,76,,,"*** Deliver to front of overhead garage doors.
*** Investigate parking and road access conditions beforehand.",MCT: Deliver to front of overhead garage doors. | Dispatch: Investigate parking and road access conditions beforehand.,2025-06-03 16:31:28.598696,3705,,4059,40
4940,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20482518,142177783,False,5928,True,6:00:00,20:00:00,66.0,38.5,2938.9,4.0,7,MEDIUM,37,,,,,2025-06-03 16:31:28.598696,2815,,4060,38
2046,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20483283,142179115,False,5928,True,6:00:00,20:00:00,80.0,68.0,6400.0,2.0,2,HIGH,87,,,,,2025-06-03 16:31:28.598696,3706,,4061,38
5923,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20483610,142178756,False,5928,True,6:00:00,20:00:00,58.0,27.7,1133.0,2.0,4,MEDIUM,62,please deliver salt bags to the far NORTH EAST door closest to Rt50 leave room to open door,"*** Deliver salt bags to the northeast door nearest Rt50.
*** Ensure sufficient space is available to open the door.","*** Deliver to the northeast side door.
*** Ensure ample door-opening space.",MCT: Deliver to the northeast side door. | MCT: Ensure ample door-opening space.,2025-06-03 16:31:28.598696,3707,,4062,40
3577,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20484777,142180423,False,5928,True,6:00:00,20:00:00,35.0,20.5,702.8,3.0,1,HIGH,93,PLEASE CALL 30 MINS BEFORE 9133624672,,,,2025-06-03 16:31:28.598696,3708,,122,40
3106,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20485126,142179905,False,5928,True,6:00:00,20:00:00,174.0,34.4,3844.0,3.0,3,HIGH,77,,,,,2025-06-03 16:31:28.598696,46,,4063,40
5733,CHICAGO,2025-06-05,2025-06-03,FLAT,WN20485505,142180429,False,5928,True,6:00:00,20:00:00,46.0,40.5,1629.9,4.0,8,LOW,26,,,,,2025-06-04 14:11:39.565891,3709,,3174,40
1569,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20487509,142181934,False,5928,True,6:00:00,20:00:00,104.0,69.7,6240.0,2.0,5,MEDIUM,59,,,,,2025-06-03 16:31:28.598696,3710,25.0,4064,38
3779,CHICAGO,2025-06-05,2025-06-03,FLAT,WN20488009,142182242,False,5928,True,6:00:00,20:00:00,37.0,62.2,2604.8,2.0,4,MEDIUM,60,inside garage in back of house. call so we can open the garage door,"*** Deliver to the garage at the back of the house.
*** Delivery considerations include specific location instructions.",,,2025-06-04 14:11:39.565891,3711,,3347,38
4955,CHICAGO,2025-06-04,2025-06-03,FLAT,WN20491339,142185660,False,5928,True,6:00:00,20:00:00,50.0,14.5,400.0,3.0,8,LOW,28,,,,,2025-06-03 16:31:28.598696,3712,,4065,38
5715,CHICAGO,2025-06-05,2025-06-03,FLAT,WN20495518,142188384,False,5928,True,6:00:00,20:00:00,600.0,24.0,2700.0,1.0,9,LOW,18,,,,,2025-06-04 14:11:39.565891,3713,,4066,38
2420,CHICAGO,2025-06-06,2025-06-03,FLAT,WN20504694,142196641,False,5928,True,6:00:00,20:00:00,2.0,11.4,156.0,2.0,1,HIGH,97,Call 30 min prior to delivery,,,,2025-06-05 11:42:28.803273,3714,,4067,40
1726,CHICAGO,2025-06-12,2025-06-03,FLAT,WN20522391,142212126,False,5928,True,6:00:00,20:00:00,58.0,94.4,2815.5,4.0,3,HIGH,77,please call Nazario at 9581507377 prior to delivery? Please do not delivery before 9am. Pics and signature required.,"*** Deliver after 9:00 AM.
*** Take photos and obtain a signature.
*** Accessibility issues and delivery considerations.","*** Place the product in the specified location as instructed by the customer.
*** Ensure the delivery location is accessible and confirm any specific placement instructions.
*** Note any details about the destination address, such as limited parking or driveway access.",MCT: Place the product in the specified location as instructed by the customer. | MCT: Ensure the delivery location is accessible and confirm any specific placement instructions.,2025-06-11 11:48:47.541802,894,11.0,4068,40
5315,CHICAGO,2025-06-05,2025-06-03,FLAT,WN20533752,142220934,False,5928,True,6:00:00,20:00:00,30.0,168.0,2100.0,3.0,6,MEDIUM,47,,,,,2025-06-04 14:11:39.565891,2313,17.0,4069,38
3499,CHICAGO,2025-06-06,2025-06-03,FLAT,WN20538306,142224154,False,5928,False,10:00:00,14:00:00,121.0,137.8,4699.9,3.0,7,MEDIUM,37,,,,,2025-06-05 11:42:28.803273,3715,,170,38
2460,CHICAGO,2025-06-21,2025-06-03,FLAT,WN20543469,142229057,False,5928,True,6:00:00,20:00:00,560.0,126.4,6120.0,3.0,5,MEDIUM,49,,,,,2025-06-20 13:21:56.958639,124,15.0,1396,38
891,CHICAGO,2025-06-06,2025-06-03,FLAT,WN20544729,142229701,False,5928,True,6:00:00,20:00:00,62.0,47.1,4429.8,5.0,4,MEDIUM,68,Please call Mark with any delivery concern's 2707118424,,,,2025-06-05 11:42:28.803273,3716,43.0,4070,40
1733,CHICAGO,2025-06-07,2025-06-03,FLAT,WN20554437,142237065,False,5928,True,6:00:00,20:00:00,35.0,23.4,991.8,3.0,4,MEDIUM,59,"Please dial customers name "" PENG LIU"" on the gate key pad and he will let you in.  call 4103109363","*** Use gate code ""PENG LIU"" for access.
*** Gated community; code required.",,,2025-06-06 11:47:07.917168,3717,,4071,34
4688,CHICAGO,2025-06-05,2025-06-03,FLAT,WN20559985,142243832,False,5928,True,6:00:00,20:00:00,20.0,40.3,1885.1,4.0,3,HIGH,79,Please deliver to garage,"*** Deliver to the garage.
*** Requires further investigation.",,,2025-06-04 14:11:39.565891,3718,,4072,40
3511,CHICAGO,2025-06-05,2025-06-03,FLAT,WN20562474,142244934,False,5928,True,6:00:00,20:00:00,80.0,92.5,5388.0,4.0,4,MEDIUM,59,,,,,2025-06-04 14:11:39.565891,3719,,4073,40
917,CHICAGO,2025-06-05,2025-06-03,FLAT,WN20562978,142245334,False,5928,True,6:00:00,20:00:00,60.0,27.7,1205.0,3.0,3,HIGH,71,,,"*** Deliver to front door/building entrance.
*** Expect multiple deliveries for a single order.",MCT: Deliver to front door/building entrance.,2025-06-04 14:11:39.565891,1659,,3132,38
573,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20563013,142300053,False,5928,True,6:00:00,20:00:00,8.0,0.1,2.2,1.0,1,HIGH,93,Leave the rocks in the driveway please give me a call before you arrive.,"*** Leave rocks in driveway.
*** Customer requires installation.",,,2025-06-04 14:11:39.565891,399,2.0,4074,38
3145,CHICAGO,2025-06-05,2025-06-03,FLAT,WN20563697,142246076,False,5928,True,8:00:00,10:00:00,156.0,37.1,1867.2,2.0,5,MEDIUM,54,,,,,2025-06-04 14:11:39.565891,3720,,4075,40
4549,CHICAGO,2025-06-05,2025-06-03,FLAT,WN20563892,142246075,False,5928,False,6:00:00,20:00:00,48.0,38.8,3642.0,2.0,4,MEDIUM,66,,,,,2025-06-04 14:11:39.565891,2072,,92,40
1192,CHICAGO,2025-06-05,2025-06-03,FLAT,WN20564179,142246272,False,5928,True,6:00:00,20:00:00,32.0,36.4,854.8,2.0,3,HIGH,70,,,,,2025-06-04 14:11:39.565891,3721,,4076,40
1323,CHICAGO,2025-06-05,2025-06-03,FLAT,WN20564309,142245887,False,5928,True,6:00:00,20:00:00,180.0,126.9,7540.0,4.0,9,LOW,12,,,,,2025-06-04 14:11:39.565891,3722,,4077,34
1408,CHICAGO,2025-06-05,2025-06-03,FLAT,WN20566712,142247670,False,5928,True,6:00:00,20:00:00,25.0,7.8,1250.0,1.0,1,HIGH,94,,,,,2025-06-04 14:11:39.565891,3723,,4078,38
3854,CHICAGO,2025-06-13,2025-06-03,FLAT,WN20574533,142255702,False,5928,False,6:00:00,20:00:00,26.0,234.0,3380.0,8.0,3,HIGH,78,,,,,2025-06-12 12:13:32.908974,3724,,4079,38
4931,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20578935,142258311,False,5928,True,6:00:00,20:00:00,38.0,17.0,766.8,3.0,8,LOW,29,Look for the construction road going to RR tracks,"*** Road construction near railroad tracks impacts access.
*** Consider alternate route for delivery.","*** Deliver to north side of E. 73rd St. under the skyway bridge.
*** Use the construction road to the RR tracks.",MCT: Deliver to north side of E. 73rd St. under the skyway bridge. | Driver: Use the construction road to the RR tracks.,2025-06-04 14:11:39.565891,3356,,979,40
2173,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20581376,142268275,False,5928,True,6:00:00,20:00:00,62.0,68.0,2576.8,4.0,7,MEDIUM,38,,,,,2025-06-04 14:11:39.565891,3725,,4080,34
1166,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20581824,142296021,False,5928,True,6:00:00,20:00:00,2.0,0.0,1.3,1.0,1,HIGH,97,PLSSS Give cst a call before delivering at 3559325422,,"*** Deliver to the back of the building.
*** Address confirmation needed (Rose Bud/Rose Bud Restaurant ambiguity).",MCT: Deliver to the back of the building. | MCT: Address confirmation needed (Rose Bud/Rose Bud Restaurant ambiguity).,2025-06-04 14:11:39.565891,434,,460,40
36,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20584299,142262970,False,5928,True,6:00:00,20:00:00,14.0,12.7,655.0,5.0,3,HIGH,75,,,"*** Use the east overhead door for access and offloading.
*** Handle all bags with extra care to prevent damage.",MCT: Use the east overhead door for access and offloading.,2025-06-04 14:11:39.565891,3726,,4081,40
2343,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20586957,142265306,False,5928,True,6:00:00,20:00:00,64.0,64.0,1984.0,3.0,6,MEDIUM,49,,,,,2025-06-04 14:11:39.565891,3727,,4082,40
4813,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20590071,142266801,False,5928,False,6:00:00,20:00:00,52.0,25.1,1089.2,3.0,7,MEDIUM,33,Place on north side of porch on sidewalk. Do not cover hose.,"*** Leave package on north side of porch, sidewalk.
*** Avoid covering the garden hose.",,,2025-06-04 14:11:39.565891,1654,,39,40
2215,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20592099,142269150,False,5928,True,6:00:00,8:00:00,43.0,31.8,1616.8,5.0,6,MEDIUM,43,Call ahead for drop off instructions.  Workers will be in the basement and come out when called.,"*** Delivery to basement; access details unclear.
*** Previous delivery experienced a 5-hour delay.
*** Accessibility issues noted.",,,2025-06-04 14:11:39.565891,3728,,4083,40
3024,CHICAGO,2025-06-06,2025-06-04,FLAT,WN20593389,142269133,False,5928,True,6:00:00,20:00:00,50.0,38.0,1535.0,4.0,10,LOW,8,Please call ahead thank you,,"*** Use alley access via gate for delivery.
*** Prepare for rescheduling or alternative drop-off.",Driver: Use alley access via gate for delivery.,2025-06-05 11:42:28.803273,3729,,4084,40
1420,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20595675,142270329,False,5928,True,6:00:00,20:00:00,33.0,19.9,985.3,5.0,8,LOW,25,,,,,2025-06-04 14:11:39.565891,3730,,4085,40
5250,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20599720,142272142,False,5928,True,6:00:00,20:00:00,3.0,3.4,79.0,3.0,1,HIGH,97,,,,,2025-06-04 14:11:39.565891,3731,,170,40
1269,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20601533,142273219,False,5928,False,10:00:00,14:00:00,60.0,72.0,3318.0,2.0,9,LOW,13,** lot 10 Autumn Ridge **Please call the customer a half an hour before delivery. Please ask for drop site if needed. Please take pictures of all merchandise for POD. Thank you for all you do!,,,,2025-06-04 14:11:39.565891,1953,,4086,40
1777,CHICAGO,2025-06-06,2025-06-04,FLAT,WN20606416,142275311,False,5928,True,6:00:00,20:00:00,336.0,114.2,2291.5,2.0,8,LOW,28,Please call Adam 30 minutes prior delivery 7003553006. Thank you!,,,,2025-06-05 11:42:28.803273,334,,4087,40
3281,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20611371,142277565,False,5928,True,6:00:00,20:00:00,18.0,11.1,385.9,3.0,4,MEDIUM,68,,,"*** Deliver to the rear of the house.
*** Ring the front doorbell.",MCT: Deliver to the rear of the house. | MCT: Ring the front doorbell.,2025-06-04 14:11:39.565891,3732,,4088,40
1280,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20613193,142279287,False,5928,True,6:00:00,20:00:00,5.0,8.8,435.1,3.0,1,HIGH,98,,,,,2025-06-04 14:11:39.565891,3733,,4089,38
3444,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20613458,142279277,False,5928,False,6:00:00,10:00:00,82.0,40.0,4010.0,2.0,7,MEDIUM,31,call cx prior to drop off,"*** Multiple access points exist (front & back).
*** Flexible drop-off location acceptable.",,,2025-06-04 14:11:39.565891,3734,,4090,38
608,CHICAGO,2025-06-06,2025-06-04,FLAT,WN20613469,142279446,False,5928,True,6:00:00,20:00:00,40.0,1.6,534.4,5.0,2,HIGH,85,,,,,2025-06-05 11:42:28.803273,3735,,4091,40
1071,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20615567,142281112,False,5928,True,6:00:00,20:00:00,47.0,128.5,2697.0,4.0,2,HIGH,87,,,,,2025-06-04 14:11:39.565891,410,,4092,40
5186,CHICAGO,2025-06-06,2025-06-05,FLAT,WN20615567,142398057,False,5928,True,6:00:00,20:00:00,10.0,100.0,1550.0,1.0,3,HIGH,74,,,,,2025-06-05 11:42:28.803273,2675,,4093,40
755,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20616614,142281596,False,5928,True,6:00:00,20:00:00,23.0,17.8,1101.7,3.0,2,HIGH,79,Call 30 min before delivery.,,,,2025-06-04 14:11:39.565891,3736,,4094,40
731,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20619603,142283866,False,5928,True,6:00:00,20:00:00,11.0,3.5,106.2,3.0,3,HIGH,73,,,"*** Leave package inside door or garage.
*** Confirm road access and parking availability.",MCT: Leave package inside door or garage. | MCT: Confirm road access and parking availability.,2025-06-04 14:11:39.565891,3737,4.0,4095,40
2471,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20619882,142284902,False,5928,True,6:00:00,20:00:00,7.0,4.5,299.0,5.0,2,HIGH,80,,,,,2025-06-04 14:11:39.565891,3437,,4096,38
4502,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20620770,142285431,False,5928,False,6:00:00,10:00:00,124.0,178.3,7496.5,3.0,8,LOW,27,Place all items inside back gate. Please call or email when it is delivered or on its way,"*** Deliver packages inside the back gate.
*** Customer requires installation.",,,2025-06-04 14:11:39.565891,1735,,4097,40
2851,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20621078,142285885,False,5928,False,6:00:00,20:00:00,183.0,238.9,11672.0,4.0,10,LOW,8,Contact: Edward Tasciotti 7129117371,,,,2025-06-04 14:11:39.565891,3738,,4098,38
4732,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20621658,142286240,False,5928,True,6:00:00,20:00:00,73.0,31.4,1580.6,3.0,2,HIGH,87,,,"*** Deliver between 7 AM and 3:30 PM, Monday-Friday.
*** Use garage or overhead door; parking usually accessible.","Dispatch: Deliver between 7 AM and 3:30 PM, Monday-Friday. | Driver: Use garage or overhead door; parking usually accessible.",2025-06-04 14:11:39.565891,3739,,4099,40
1701,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20623758,142287868,False,5928,True,6:00:00,20:00:00,33.0,11.3,392.8,2.0,2,HIGH,82,,,,,2025-06-04 14:11:39.565891,3740,,4100,40
2915,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20624941,142288788,False,5928,True,8:00:00,10:00:00,25.0,16.8,1500.0,1.0,3,HIGH,71,,,,,2025-06-04 14:11:39.565891,3741,,2932,38
940,CHICAGO,2025-06-06,2025-06-04,FLAT,WN20627980,142291595,False,5928,True,6:00:00,20:00:00,112.0,75.0,6720.0,2.0,10,LOW,4,,,,,2025-06-05 11:42:28.803273,3742,,1776,38
5827,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20628508,142291445,False,5928,True,6:00:00,20:00:00,873.0,250.7,12928.4,4.0,10,LOW,4,,,,,2025-06-04 14:11:39.565891,3743,,4101,38
1772,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20628684,142292162,False,5928,True,6:00:00,20:00:00,550.0,22.0,2750.0,1.0,3,HIGH,76,lot 9 Autumn ridge  Please call 30 minutes before arrival. No signature required. Please ask for drop site. Please take pictures of all merchandise for POD. Thank you for all you do!,,,,2025-06-04 14:11:39.565891,1092,,4102,38
2311,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20631587,142294674,False,5928,True,6:00:00,20:00:00,46.0,38.6,1564.0,3.0,3,HIGH,76,,,,,2025-06-04 14:11:39.565891,3744,,4103,40
4213,CHICAGO,2025-06-13,2025-06-04,FLAT,WN20633830,142296200,False,5928,False,6:00:00,10:00:00,365.0,207.6,9848.5,4.0,4,MEDIUM,67,,,,,2025-06-12 12:13:32.908974,3745,,1197,34
2321,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20634731,142296943,False,5928,True,6:00:00,20:00:00,4.0,2.9,154.3,5.0,1,HIGH,96,Please call Jesus 1 Hr BEFORE DELIVERY 2715195382   Please cover product in plastic.,,,,2025-06-04 14:11:39.565891,3746,,4104,40
3633,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20635109,142296978,False,5928,False,10:00:00,12:00:00,128.0,51.4,2661.0,4.0,3,HIGH,77,,,,,2025-06-04 14:11:39.565891,3747,,4105,38
5559,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20635717,142297660,False,5928,True,6:00:00,20:00:00,163.0,146.6,4612.6,3.0,2,HIGH,86,,,,,2025-06-04 14:11:39.565891,3748,,4106,38
640,CHICAGO,2025-06-05,2025-06-04,FLAT,WN20638653,142300543,False,5928,True,6:00:00,20:00:00,12.0,9.6,470.0,3.0,1,HIGH,95,,,"*** Deliver to left side of driveway, near single-stall garage.
*** Verify all parts (post caps, vinyl railing kits) are present.","MCT: Deliver to left side of driveway, near single-stall garage.",2025-06-04 14:11:39.565891,2087,,4107,38
678,CHICAGO,2025-06-06,2025-06-04,FLAT,WN20644550,142304984,False,5928,True,6:00:00,10:00:00,83.0,400.1,1862.8,7.0,8,LOW,25,,,,,2025-06-05 11:42:28.803273,3749,,4108,40
1322,CHICAGO,2025-06-06,2025-06-04,FLAT,WN20654749,142313848,False,5928,True,6:00:00,20:00:00,33.0,22.7,982.7,3.0,9,LOW,19,-Please call customer 30 mins prior to delivery-DO NOT LEAVE UNATTENDED-Please have picture and signature on POD-Please call 2983887148 ext 263032 with any issues on delivery,,*** Deliver to alley by garage; do not leave unattended.,MCT: Deliver to alley by garage; do not leave unattended.,2025-06-05 11:42:28.803273,4136,,4109,40
781,CHICAGO,2025-06-06,2025-06-04,FLAT,WN20664924,142322614,False,5928,True,6:00:00,20:00:00,82.0,65.6,2460.0,2.0,6,MEDIUM,42,Please place order at top of drive in front of garage,"*** Leave packages at the top of the driveway, in front of the garage.",,,2025-06-05 11:42:28.803273,3750,14.0,4110,34
2161,CHICAGO,2025-06-06,2025-06-04,FLAT,WN20671373,142329686,False,5928,True,6:00:00,20:00:00,143.0,27.2,3203.2,1.0,6,MEDIUM,44,call 1 hour before delivery.,"*** Previous delivery refused due to missing items.
*** Verify order accuracy before departure.
*** Ensure accessibility for delivery.",,,2025-06-05 11:42:28.803273,3751,,4390,38
2760,CHICAGO,2025-06-10,2025-06-04,FLAT,WN20685028,142341734,False,5928,True,6:00:00,20:00:00,200.0,268.0,8640.0,6.0,4,MEDIUM,60,Victor 9051411691 for delivery . Thank you .................,,,,2025-06-09 11:42:45.457672,392,2.0,4111,40
848,CHICAGO,2025-06-06,2025-06-04,FLAT,WN20703672,142359730,False,5928,True,6:00:00,20:00:00,42.0,35.7,3360.0,1.0,7,MEDIUM,30,,,*** Leave deliveries on the driveway.,MCT: Leave deliveries on the driveway.,2025-06-05 11:42:28.803273,3752,,4390,34
